acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,status,artist,title,year,rank,artist1,title,artist2,artist3,artist4,artist5,artist6
0.0307,https://api.spotify.com/v1/audio-analysis/4pFvEWbjBpPUdYRQly0THs,0.491,242480,0.703,4pFvEWbjBpPUdYRQly0THs,5.72E-06,7,0.167,-4.5,1,0.0319,157.988,4,https://api.spotify.com/v1/tracks/4pFvEWbjBpPUdYRQly0THs,audio_features,spotify:track:4pFvEWbjBpPUdYRQly0THs,0.344,50,Taylor Swift,Today Was A Fairytale,2010,84,Taylor Swift,Today Was A Fairytale,,,,,,
0.0912,https://api.spotify.com/v1/audio-analysis/7qje9qxLncMESiPeI27SAn,0.559,240920,0.741,7qje9qxLncMESiPeI27SAn,0,11,0.735,-4.491,1,0.0889,79.887,4,https://api.spotify.com/v1/tracks/7qje9qxLncMESiPeI27SAn,audio_features,spotify:track:7qje9qxLncMESiPeI27SAn,0.718,55,Timbaland,Say Something,2010,85,Timbaland,Say Something,Drake,,,,,
0.0995,https://api.spotify.com/v1/audio-analysis/2wNGoon7FlKnVEyYS1ZRBQ,0.693,207480,0.822,2wNGoon7FlKnVEyYS1ZRBQ,1.73E-05,1,0.061,-6.01,1,0.102,121.969,4,https://api.spotify.com/v1/tracks/2wNGoon7FlKnVEyYS1ZRBQ,audio_features,spotify:track:2wNGoon7FlKnVEyYS1ZRBQ,0.765,58,Beyonce,Sweet Dreams,2010,86,Beyonce,Sweet Dreams,,,,,,
0.00552,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,0.276,230760,0.715,5VGlqQANWDKJFl0MBG3sg2,0.000417,0,0.201,-5.356,1,0.0432,137.028,4,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2,audio_features,spotify:track:5VGlqQANWDKJFl0MBG3sg2,0.173,78,Kings Of Leon,Use Somebody,2010,87,Kings Of Leon,Use Somebody,,,,,,
0.11,https://api.spotify.com/v1/audio-analysis/1Fo2N5iXRi37maMboaig7O,0.476,177253,0.84,1Fo2N5iXRi37maMboaig7O,0,2,0.046,-2.259,1,0.058,156.254,4,https://api.spotify.com/v1/tracks/1Fo2N5iXRi37maMboaig7O,audio_features,spotify:track:1Fo2N5iXRi37maMboaig7O,0.648,53,Carrie Underwood,Undo It,2010,88,Carrie Underwood,Undo It,,,,,,
0.0543,https://api.spotify.com/v1/audio-analysis/4vVTI94F9uJ8lHNDWKv0i2,0.72,201947,0.607,4vVTI94F9uJ8lHNDWKv0i2,0,1,0.113,-4.168,1,0.0322,121.223,4,https://api.spotify.com/v1/tracks/4vVTI94F9uJ8lHNDWKv0i2,audio_features,spotify:track:4vVTI94F9uJ8lHNDWKv0i2,0.828,70,Sean Kingston,Eenie Meenie,2010,89,Sean Kingston,Eenie Meenie,Justin Bieber,,,,,
0.0435,https://api.spotify.com/v1/audio-analysis/1kMuU3TNQvHbqvXCWBodmP,0.376,271947,0.841,1kMuU3TNQvHbqvXCWBodmP,0,3,0.578,-4.348,0,0.356,76.052,4,https://api.spotify.com/v1/tracks/1kMuU3TNQvHbqvXCWBodmP,audio_features,spotify:track:1kMuU3TNQvHbqvXCWBodmP,0.463,68,Lil Wayne,Right Above It,2010,90,Lil Wayne,Right Above It,Drake,,,,,
0.575,https://api.spotify.com/v1/audio-analysis/02eD9ymfJOJOhM97HYp5R9,0.515,236627,0.3,02eD9ymfJOJOhM97HYp5R9,8.46E-06,5,0.115,-8.005,1,0.0289,81.12,4,https://api.spotify.com/v1/tracks/02eD9ymfJOJOhM97HYp5R9,audio_features,spotify:track:02eD9ymfJOJOhM97HYp5R9,0.206,65,Miranda Lambert,The House That Built Me,2010,91,Miranda Lambert,The House That Built Me,,,,,,
0.4,https://api.spotify.com/v1/audio-analysis/4aY0tZIaboefmkBEsjAovI,0.59,222773,0.5,4aY0tZIaboefmkBEsjAovI,0,4,0.272,-6.537,1,0.0277,130.675,4,https://api.spotify.com/v1/tracks/4aY0tZIaboefmkBEsjAovI,audio_features,spotify:track:4aY0tZIaboefmkBEsjAovI,0.324,65,The Band Perry,If I Die Young,2010,92,The Band Perry,If I Die Young,,,,,,
0.144,https://api.spotify.com/v1/audio-analysis/7JIuqL4ZqkpfGKQhYlrirs,0.452,267653,0.563,7JIuqL4ZqkpfGKQhYlrirs,0,4,0.143,-6.607,1,0.0272,137.715,3,https://api.spotify.com/v1/tracks/7JIuqL4ZqkpfGKQhYlrirs,audio_features,spotify:track:7JIuqL4ZqkpfGKQhYlrirs,0.209,71,Paramore,The Only Exception,2010,93,Paramore,The Only Exception,,,,,,
0.452,https://api.spotify.com/v1/audio-analysis/28f8nlHUMvuW5NXEqOOgb0,0.594,224867,0.69,28f8nlHUMvuW5NXEqOOgb0,1.35E-06,1,0.138,-5.344,1,0.0281,85.958,4,https://api.spotify.com/v1/tracks/28f8nlHUMvuW5NXEqOOgb0,audio_features,spotify:track:28f8nlHUMvuW5NXEqOOgb0,0.178,46,Lady Antebellum,American Honey,2010,94,Lady Antebellum,American Honey,,,,,,
0.461,https://api.spotify.com/v1/audio-analysis/3VA8T3rNy5V24AXxNK5u9E,0.676,207493,0.762,3VA8T3rNy5V24AXxNK5u9E,0,1,0.0574,-4.172,1,0.0351,119.003,4,https://api.spotify.com/v1/tracks/3VA8T3rNy5V24AXxNK5u9E,audio_features,spotify:track:3VA8T3rNy5V24AXxNK5u9E,0.81,64,Sara Bareilles,King Of Anything,2010,95,Sara Bareilles,King Of Anything,,,,,,
0.0534,https://api.spotify.com/v1/audio-analysis/4gWTBq5Jftq5CEKYpLXD8R,0.434,206413,0.764,4gWTBq5Jftq5CEKYpLXD8R,0,5,0.437,-3.45,1,0.0299,51.316,4,https://api.spotify.com/v1/tracks/4gWTBq5Jftq5CEKYpLXD8R,audio_features,spotify:track:4gWTBq5Jftq5CEKYpLXD8R,0.309,59,Daughtry,Life After You,2010,96,Daughtry,Life After You,,,,,,
0.203,https://api.spotify.com/v1/audio-analysis/4ZC8hXXqu2hPcDLw9QTdtQ,0.541,201627,0.812,4ZC8hXXqu2hPcDLw9QTdtQ,0,4,0.42,-3.764,1,0.0336,141.056,4,https://api.spotify.com/v1/tracks/4ZC8hXXqu2hPcDLw9QTdtQ,audio_features,spotify:track:4ZC8hXXqu2hPcDLw9QTdtQ,0.607,63,Uncle Kracker,Smile,2010,97,Uncle Kracker,Smile,,,,,,
0.2,https://api.spotify.com/v1/audio-analysis/61LtVmmkGr8P9I2tSPvdpf,0.846,237480,0.438,61LtVmmkGr8P9I2tSPvdpf,9.43E-05,11,0.0939,-4.981,1,0.141,85.013,4,https://api.spotify.com/v1/tracks/61LtVmmkGr8P9I2tSPvdpf,audio_features,spotify:track:61LtVmmkGr8P9I2tSPvdpf,0.512,64,Cali Swag District,Teach Me How To Dougie,2010,98,Cali Swag District,Teach Me How To Dougie,,,,,,
0.158,https://api.spotify.com/v1/audio-analysis/1yK9LISg5uBOOW5bT2Wm0i,0.496,249013,0.82,1yK9LISg5uBOOW5bT2Wm0i,0.246,5,0.13,-5.155,1,0.112,110.977,5,https://api.spotify.com/v1/tracks/1yK9LISg5uBOOW5bT2Wm0i,audio_features,spotify:track:1yK9LISg5uBOOW5bT2Wm0i,0.549,62,Alicia Keys,Try Sleeping With A Broken Heart,2010,99,Alicia Keys,Try Sleeping With A Broken Heart,,,,,,
0.184,https://api.spotify.com/v1/audio-analysis/5UzU0qw21okODBNUnxptVo,0.879,193733,0.567,5UzU0qw21okODBNUnxptVo,0,7,0.622,-6.509,1,0.0586,112.472,4,https://api.spotify.com/v1/tracks/5UzU0qw21okODBNUnxptVo,audio_features,spotify:track:5UzU0qw21okODBNUnxptVo,0.948,59,Jerrod Niemann,"Lover, Lover",2010,100,Jerrod Niemann,"Lover, Lover",,,,,,
0.13,https://api.spotify.com/v1/audio-analysis/3oDFtOhcN08qeDPAK6MEQG,0.867,251440,0.857,3oDFtOhcN08qeDPAK6MEQG,0.00171,9,0.13,-5.892,1,0.0663,130.048,4,https://api.spotify.com/v1/tracks/3oDFtOhcN08qeDPAK6MEQG,audio_features,spotify:track:3oDFtOhcN08qeDPAK6MEQG,0.402,68,The Black Eyed Peas,Boom Boom Pow,2009,1,The Black Eyed Peas,Boom Boom Pow,,,,,,
0.118,https://api.spotify.com/v1/audio-analysis/1QV6tiMFM6fSOKOGLMHYYg,0.851,237200,0.806,1QV6tiMFM6fSOKOGLMHYYg,1.64E-06,4,0.121,-4.62,1,0.0787,118.999,4,https://api.spotify.com/v1/tracks/1QV6tiMFM6fSOKOGLMHYYg,audio_features,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,0.787,77,Lady Gaga,Poker Face,2009,2,Lady Gaga,Poker Face,,,,,,
0.0264,https://api.spotify.com/v1/audio-analysis/1dzQoRqT5ucxXVaAhTcT0J,0.822,241933,0.739,1dzQoRqT5ucxXVaAhTcT0J,4.26E-05,1,0.181,-4.541,0,0.0311,118.992,4,https://api.spotify.com/v1/tracks/1dzQoRqT5ucxXVaAhTcT0J,audio_features,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,0.745,74,Lady Gaga,Just Dance,2009,3,Lady Gaga,Just Dance,Colby O'Donis,,,,,
0.0873,https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR,0.743,289133,0.766,4kLLWz7srcuLKA7Et40PQR,0,0,0.509,-6.375,1,0.0265,127.96,4,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,audio_features,spotify:track:4kLLWz7srcuLKA7Et40PQR,0.61,77,The Black Eyed Peas,I Gotta Feeling,2009,4,The Black Eyed Peas,I Gotta Feeling,,,,,,
0.131,https://api.spotify.com/v1/audio-analysis/1D4PL9B8gOg78jiHg3FvBb,0.617,236267,0.741,1D4PL9B8gOg78jiHg3FvBb,0,2,0.0772,-3.97,1,0.0311,118.984,4,https://api.spotify.com/v1/tracks/1D4PL9B8gOg78jiHg3FvBb,audio_features,spotify:track:1D4PL9B8gOg78jiHg3FvBb,0.306,76,Taylor Swift,Love Story,2009,5,Taylor Swift,Love Story,,,,,,
0.0087,https://api.spotify.com/v1/audio-analysis/7p2LBGUMogLV4AGbjN19xo,0.713,207973,0.76,7p2LBGUMogLV4AGbjN19xo,0,7,0.359,-4.294,1,0.0563,124.98,4,https://api.spotify.com/v1/tracks/7p2LBGUMogLV4AGbjN19xo,audio_features,spotify:track:7p2LBGUMogLV4AGbjN19xo,0.769,38,Flo Rida,Right Round,2009,6,Flo Rida,Right Round,,,,,,
0.595,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,0.686,242187,0.457,1EzrEOXmMH3G43AXT1y7pA,0,11,0.105,-8.322,1,0.0468,150.953,4,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,audio_features,spotify:track:1EzrEOXmMH3G43AXT1y7pA,0.718,85,Jason Mraz,I'm Yours,2009,7,Jason Mraz,I'm Yours,,,,,,
0.0383,https://api.spotify.com/v1/audio-analysis/557un1HgwYMuqfWGSTmnxw,0.426,192587,0.584,557un1HgwYMuqfWGSTmnxw,0,1,0.192,-5.293,1,0.296,193.438,4,https://api.spotify.com/v1/tracks/557un1HgwYMuqfWGSTmnxw,audio_features,spotify:track:557un1HgwYMuqfWGSTmnxw,0.272,66,Beyonce,Single Ladies (Put A Ring On It),2009,8,Beyonce,Single Ladies (Put A Ring On It),,,,,,
0.0401,https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5,0.789,211000,0.65,4EWCNWgDS8707fNSZ1oaA5,0,10,0.249,-6.16,0,0.121,87.983,4,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,audio_features,spotify:track:4EWCNWgDS8707fNSZ1oaA5,0.617,77,Kanye West,Heartless,2009,9,Kanye West,Heartless,,,,,,
0.0162,https://api.spotify.com/v1/audio-analysis/5gb9UJkh8TfrNMRYOJNbew,0.712,213107,0.711,5gb9UJkh8TfrNMRYOJNbew,0,4,0.0671,-6.404,1,0.0407,99.989,4,https://api.spotify.com/v1/tracks/5gb9UJkh8TfrNMRYOJNbew,audio_features,spotify:track:5gb9UJkh8TfrNMRYOJNbew,0.582,73,The All-American Rejects,Gives You Hell,2009,10,The All-American Rejects,Gives You Hell,,,,,,
0.178,https://api.spotify.com/v1/audio-analysis/1GEBsLDvJGw7kviySRI6GX,0.687,232120,0.745,1GEBsLDvJGw7kviySRI6GX,1.59E-05,6,0.111,-4.432,1,0.0379,129.966,4,https://api.spotify.com/v1/tracks/1GEBsLDvJGw7kviySRI6GX,audio_features,spotify:track:1GEBsLDvJGw7kviySRI6GX,0.435,72,Taylor Swift,You Belong With Me,2009,11,Taylor Swift,You Belong With Me,,,,,,
0.0402,https://api.spotify.com/v1/audio-analysis/7IhsLJMqdxoo7YAZjaSMru,0.713,299747,0.746,7IhsLJMqdxoo7YAZjaSMru,0,0,0.601,-4.99,1,0.259,135.021,4,https://api.spotify.com/v1/tracks/7IhsLJMqdxoo7YAZjaSMru,audio_features,spotify:track:7IhsLJMqdxoo7YAZjaSMru,0.47,70,T.I.,Dead And Gone,2009,12,T.I.,Dead And Gone,Justin Timberlake,,,,,
0.0187,https://api.spotify.com/v1/audio-analysis/4IoYz8XqqdowINzfRrFnhi,0.338,241853,0.803,4IoYz8XqqdowINzfRrFnhi,0,8,0.136,-5.412,0,0.0413,151.994,4,https://api.spotify.com/v1/tracks/4IoYz8XqqdowINzfRrFnhi,audio_features,spotify:track:4IoYz8XqqdowINzfRrFnhi,0.4,75,The Fray,You Found Me,2009,13,The Fray,You Found Me,,,,,,
0.00552,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,0.276,230760,0.715,5VGlqQANWDKJFl0MBG3sg2,0.000417,0,0.201,-5.356,1,0.0432,137.028,4,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2,audio_features,spotify:track:5VGlqQANWDKJFl0MBG3sg2,0.173,78,Kings Of Leon,Use Somebody,2009,14,Kings Of Leon,Use Somebody,,,,,,
0.00952,https://api.spotify.com/v1/audio-analysis/0JmGVy7IzUM27My3UuEOOZ,0.588,326187,0.877,0JmGVy7IzUM27My3UuEOOZ,0,8,0.171,-4.78,1,0.16,155.165,4,https://api.spotify.com/v1/tracks/0JmGVy7IzUM27My3UuEOOZ,audio_features,spotify:track:0JmGVy7IzUM27My3UuEOOZ,0.645,66,Keri Hilson,Knock You Down,2009,15,Keri Hilson,Knock You Down,Kanye West,Ne-Yo,,,,
0.0782,https://api.spotify.com/v1/audio-analysis/08uGhvS5MfBk7crUCpnjva,0.673,289747,0.614,08uGhvS5MfBk7crUCpnjva,0,7,0.139,-5.426,1,0.103,176.052,4,https://api.spotify.com/v1/tracks/08uGhvS5MfBk7crUCpnjva,audio_features,spotify:track:08uGhvS5MfBk7crUCpnjva,0.362,69,Jamie Foxx,Blame It,2009,16,Jamie Foxx,Blame It,T-Pain,,,,,
0.0133,https://api.spotify.com/v1/audio-analysis/5RzFJd6W40SDTyZkX6xx45,0.82,237120,0.731,5RzFJd6W40SDTyZkX6xx45,1.94E-05,9,0.131,-6.02,1,0.159,127.076,4,https://api.spotify.com/v1/tracks/5RzFJd6W40SDTyZkX6xx45,audio_features,spotify:track:5RzFJd6W40SDTyZkX6xx45,0.793,69,Pitbull,I Know You Want Me (Calle Ocho),2009,17,Pitbull,I Know You Want Me (Calle Ocho),,,,,,
0.071,https://api.spotify.com/v1/audio-analysis/3jlbL2OTD5YmIunYzgQTAN,0.375,338853,0.862,3jlbL2OTD5YmIunYzgQTAN,0,11,0.211,-3.363,0,0.255,159.841,4,https://api.spotify.com/v1/tracks/3jlbL2OTD5YmIunYzgQTAN,audio_features,spotify:track:3jlbL2OTD5YmIunYzgQTAN,0.478,76,T.I.,Live Your Life,2009,18,T.I.,Live Your Life,Rihanna,,,,,
0.0175,https://api.spotify.com/v1/audio-analysis/2q4rjDy9WhaN3o9MvDbO21,0.761,193387,0.724,2q4rjDy9WhaN3o9MvDbO21,0,7,0.116,-3.818,1,0.111,149.936,4,https://api.spotify.com/v1/tracks/2q4rjDy9WhaN3o9MvDbO21,audio_features,spotify:track:2q4rjDy9WhaN3o9MvDbO21,0.815,77,Soulja Boy Tell 'em,Kiss Me Thru The Phone,2009,19,Soulja Boy Tell 'em,Kiss Me Thru The Phone,Sammie,,,,,
0.0115,https://api.spotify.com/v1/audio-analysis/72vHUTRvvxMdCmSVeRU4fL,0.655,212107,0.687,72vHUTRvvxMdCmSVeRU4fL,0,2,0.0814,-4.632,1,0.0327,66.005,4,https://api.spotify.com/v1/tracks/72vHUTRvvxMdCmSVeRU4fL,audio_features,spotify:track:72vHUTRvvxMdCmSVeRU4fL,0.724,40,Jay Sean,Down,2009,20,Jay Sean,Down,Lil Wayne,,,,,
0.0635,https://api.spotify.com/v1/audio-analysis/5x5JM1BSB6vollcIzDocqT,0.336,234520,0.602,5x5JM1BSB6vollcIzDocqT,0,4,0.141,-6.354,1,0.0325,161.01,4,https://api.spotify.com/v1/tracks/5x5JM1BSB6vollcIzDocqT,audio_features,spotify:track:5x5JM1BSB6vollcIzDocqT,0.299,74,Miley Cyrus,The Climb,2009,21,Miley Cyrus,The Climb,,,,,,
0.19,https://api.spotify.com/v1/audio-analysis/3QLjDkgLh9AOEHlhQtDuhs,0.395,257690,0.922,3QLjDkgLh9AOEHlhQtDuhs,0,1,0.134,-2.176,1,0.375,162.361,4,https://api.spotify.com/v1/tracks/3QLjDkgLh9AOEHlhQtDuhs,audio_features,spotify:track:3QLjDkgLh9AOEHlhQtDuhs,0.558,69,Drake,Best I Ever Had,2009,22,Drake,Best I Ever Had,,,,,,
0.0014,https://api.spotify.com/v1/audio-analysis/4Dm32oO01YpIubCHaAtKkN,0.526,211493,0.882,4Dm32oO01YpIubCHaAtKkN,0,9,0.144,-4.006,1,0.0509,144.982,4,https://api.spotify.com/v1/tracks/4Dm32oO01YpIubCHaAtKkN,audio_features,spotify:track:4Dm32oO01YpIubCHaAtKkN,0.424,64,Kelly Clarkson,My Life Would Suck Without You,2009,23,Kelly Clarkson,My Life Would Suck Without You,,,,,,
0.273,https://api.spotify.com/v1/audio-analysis/2CvOqDpQIMw69cCzWqr5yr,0.422,261160,0.712,2CvOqDpQIMw69cCzWqr5yr,0,11,0.051,-5.907,0,0.1,78.454,4,https://api.spotify.com/v1/tracks/2CvOqDpQIMw69cCzWqr5yr,audio_features,spotify:track:2CvOqDpQIMw69cCzWqr5yr,0.471,74,Beyonce,Halo,2009,24,Beyonce,Halo,,,,,,
7.95E-05,https://api.spotify.com/v1/audio-analysis/1TEjSXPdAakDotj2Wji3PU,0.706,220227,0.841,1TEjSXPdAakDotj2Wji3PU,0,7,0.0688,-3.956,1,0.0418,132.032,4,https://api.spotify.com/v1/tracks/1TEjSXPdAakDotj2Wji3PU,audio_features,spotify:track:1TEjSXPdAakDotj2Wji3PU,0.861,65,Katy Perry,Hot N Cold,2009,25,Katy Perry,Hot N Cold,,,,,,
0.00107,https://api.spotify.com/v1/audio-analysis/0CwYG1UnRmOx8Q1EzElCIL,0.46,222067,0.796,0CwYG1UnRmOx8Q1EzElCIL,0,0,0.106,-4.501,0,0.0333,100.011,4,https://api.spotify.com/v1/tracks/0CwYG1UnRmOx8Q1EzElCIL,audio_features,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,0.182,68,Shinedown,Second Chance,2009,26,Shinedown,Second Chance,,,,,,
0.073,https://api.spotify.com/v1/audio-analysis/4fixebDZAVToLbUCuEloa2,0.724,224400,0.695,4fixebDZAVToLbUCuEloa2,0,11,0.0889,-5.226,1,0.0622,139,4,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,audio_features,spotify:track:4fixebDZAVToLbUCuEloa2,0.235,76,Britney Spears,Circus,2009,27,Britney Spears,Circus,,,,,,
0.462,https://api.spotify.com/v1/audio-analysis/60PAzFNW3vAiAiVK6DRJfB,0.88,221240,0.443,60PAzFNW3vAiAiVK6DRJfB,7.13E-06,11,0.122,-6.359,0,0.0653,138.018,4,https://api.spotify.com/v1/tracks/60PAzFNW3vAiAiVK6DRJfB,audio_features,spotify:track:60PAzFNW3vAiAiVK6DRJfB,0.803,69,Kid Cudi,Day 'N' Nite,2009,28,Kid Cudi,Day 'N' Nite,,,,,,
0.00112,https://api.spotify.com/v1/audio-analysis/3E7dfMvvCLUddWissuqMwr,0.652,202067,0.698,3E7dfMvvCLUddWissuqMwr,0.000115,10,0.0886,-4.667,0,0.042,96.021,4,https://api.spotify.com/v1/tracks/3E7dfMvvCLUddWissuqMwr,audio_features,spotify:track:3E7dfMvvCLUddWissuqMwr,0.47,81,Miley Cyrus,Party In The U.S.A.,2009,29,Miley Cyrus,Party In The U.S.A.,,,,,,
0.0163,https://api.spotify.com/v1/audio-analysis/5jzX4dWVQeBTtfBaXnMRt5,0.791,192573,0.713,5jzX4dWVQeBTtfBaXnMRt5,0,5,0.189,-3.742,0,0.254,130.012,4,https://api.spotify.com/v1/tracks/5jzX4dWVQeBTtfBaXnMRt5,audio_features,spotify:track:5jzX4dWVQeBTtfBaXnMRt5,0.514,67,3OH!3,Don't Trust Me,2009,30,3OH!3,Don't Trust Me,,,,,,
0.0105,https://api.spotify.com/v1/audio-analysis/6WHKQbpl6vbYj1c7TxC3PA,0.43,208025,0.837,6WHKQbpl6vbYj1c7TxC3PA,0.0013,0,0.703,-9.462,0,0.4,84.512,4,https://api.spotify.com/v1/tracks/6WHKQbpl6vbYj1c7TxC3PA,audio_features,spotify:track:6WHKQbpl6vbYj1c7TxC3PA,0.31,37,Jay-Z,Run This Town,2009,31,Jay-Z,Run This Town,Rihanna,Kanye West,,,,
0.00106,https://api.spotify.com/v1/audio-analysis/6TrNRd98WksT9Kkmx9uj6R,0.607,231173,0.781,6TrNRd98WksT9Kkmx9uj6R,0,7,0.0769,-4.276,1,0.0407,113.183,4,https://api.spotify.com/v1/tracks/6TrNRd98WksT9Kkmx9uj6R,audio_features,spotify:track:6TrNRd98WksT9Kkmx9uj6R,0.482,65,Kevin Rudolf,Let It Rock,2009,32,Kevin Rudolf,Let It Rock,Lil Wayne,,,,,
0.0192,https://api.spotify.com/v1/audio-analysis/2oENJa1T33GJ0w8dC167G4,0.839,239987,0.804,2oENJa1T33GJ0w8dC167G4,0,1,0.331,-2.513,1,0.0329,122.973,4,https://api.spotify.com/v1/tracks/2oENJa1T33GJ0w8dC167G4,audio_features,spotify:track:2oENJa1T33GJ0w8dC167G4,0.888,69,Sean Kingston,Fire Burning,2009,33,Sean Kingston,Fire Burning,,,,,,
0.0444,https://api.spotify.com/v1/audio-analysis/7xkQdy0cy5ymoWT7nedvLz,0.615,221253,0.711,7xkQdy0cy5ymoWT7nedvLz,0,11,0.145,-5.507,1,0.0779,144.036,4,https://api.spotify.com/v1/tracks/7xkQdy0cy5ymoWT7nedvLz,audio_features,spotify:track:7xkQdy0cy5ymoWT7nedvLz,0.711,73,Jason Derulo,Whatcha Say,2009,34,Jason Derulo,Whatcha Say,,,,,,
0.00569,https://api.spotify.com/v1/audio-analysis/0eH2eHURaXUP15D8gQlfjx,0.894,216333,0.678,0eH2eHURaXUP15D8gQlfjx,2.43E-06,6,0.317,-5.611,0,0.0523,105.024,4,https://api.spotify.com/v1/tracks/0eH2eHURaXUP15D8gQlfjx,audio_features,spotify:track:0eH2eHURaXUP15D8gQlfjx,0.844,65,Lady Gaga,LoveGame,2009,35,Lady Gaga,LoveGame,,,,,,
0.0012,https://api.spotify.com/v1/audio-analysis/28RZ8tNiWmTYISN51VpnNO,0.524,199187,0.878,28RZ8tNiWmTYISN51VpnNO,0,5,0.098,-3.108,0,0.0346,130.989,4,https://api.spotify.com/v1/tracks/28RZ8tNiWmTYISN51VpnNO,audio_features,spotify:track:28RZ8tNiWmTYISN51VpnNO,0.59,49,Katy Perry,Waking Up In Vegas,2009,36,Katy Perry,Waking Up In Vegas,,,,,,
0.239,https://api.spotify.com/v1/audio-analysis/16XNk3bVCSHXN1rlwbXtHb,0.675,226507,0.551,16XNk3bVCSHXN1rlwbXtHb,0,0,0.161,-5.523,0,0.0413,60.035,4,https://api.spotify.com/v1/tracks/16XNk3bVCSHXN1rlwbXtHb,audio_features,spotify:track:16XNk3bVCSHXN1rlwbXtHb,0.474,67,Jeremih,Birthday Sex,2009,37,Jeremih,Birthday Sex,,,,,,
0.0738,https://api.spotify.com/v1/audio-analysis/432fRHq6vKAP11oUDYDPiY,0.604,251533,0.791,432fRHq6vKAP11oUDYDPiY,0,6,0.211,-4.887,1,0.0305,90.939,4,https://api.spotify.com/v1/tracks/432fRHq6vKAP11oUDYDPiY,audio_features,spotify:track:432fRHq6vKAP11oUDYDPiY,0.399,62,P!nk,Sober,2009,38,P!nk,Sober,,,,,,
0.073,https://api.spotify.com/v1/audio-analysis/4fixebDZAVToLbUCuEloa2,0.724,224400,0.695,4fixebDZAVToLbUCuEloa2,0,11,0.0889,-5.226,1,0.0622,139,4,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,audio_features,spotify:track:4fixebDZAVToLbUCuEloa2,0.235,76,Britney Spears,Womanizer,2009,39,Britney Spears,Womanizer,,,,,,
0.0161,https://api.spotify.com/v1/audio-analysis/1IAzD1muglOxOcPbUHs70R,0.68,249533,0.687,1IAzD1muglOxOcPbUHs70R,0,9,0.261,-6.162,0,0.0709,150.053,4,https://api.spotify.com/v1/tracks/1IAzD1muglOxOcPbUHs70R,audio_features,spotify:track:1IAzD1muglOxOcPbUHs70R,0.467,76,T.I.,Whatever You Like,2009,40,T.I.,Whatever You Like,,,,,,
0.0453,https://api.spotify.com/v1/audio-analysis/5EGPf0nqO7vEIwsOX6Er98,0.63,242200,0.48,5EGPf0nqO7vEIwsOX6Er98,0,10,0.832,-5.502,0,0.144,172.887,4,https://api.spotify.com/v1/tracks/5EGPf0nqO7vEIwsOX6Er98,audio_features,spotify:track:5EGPf0nqO7vEIwsOX6Er98,0.427,60,Mariah Carey,Obsessed,2009,41,Mariah Carey,Obsessed,,,,,,
0.703,https://api.spotify.com/v1/audio-analysis/4LxjagX6D8MxMaoTmqpQ8Y,0.734,254533,0.648,4LxjagX6D8MxMaoTmqpQ8Y,0,0,0.103,-5.37,1,0.0349,129.958,4,https://api.spotify.com/v1/tracks/4LxjagX6D8MxMaoTmqpQ8Y,audio_features,spotify:track:4LxjagX6D8MxMaoTmqpQ8Y,0.634,65,Ne-Yo,Mad,2009,42,Ne-Yo,Mad,,,,,,
0.0116,https://api.spotify.com/v1/audio-analysis/7kMfu3KUydmrFVGEAhjtyl,0.594,196413,0.874,7kMfu3KUydmrFVGEAhjtyl,0,0,0.549,-3.716,1,0.0815,119.964,4,https://api.spotify.com/v1/tracks/7kMfu3KUydmrFVGEAhjtyl,audio_features,spotify:track:7kMfu3KUydmrFVGEAhjtyl,0.628,64,Cobra Starship,Good Girls Go Bad,2009,43,Cobra Starship,Good Girls Go Bad,Leighton Meester,,,,,
0.0539,https://api.spotify.com/v1/audio-analysis/1kxeWHF9PrCVZHvVskv8lg,0.756,270307,0.529,1kxeWHF9PrCVZHvVskv8lg,0.392,1,0.112,-7.659,0,0.0329,119.573,4,https://api.spotify.com/v1/tracks/1kxeWHF9PrCVZHvVskv8lg,audio_features,spotify:track:1kxeWHF9PrCVZHvVskv8lg,0.123,69,Kanye West,Love Lockdown,2009,44,Kanye West,Love Lockdown,,,,,,
